Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Costers del Priorat,2019,1234497,Pissarres 2019,4.1,380,14.1,Priorato
Martúe,2017,1618642,Especial Campo de la Guardia 2017,3.7,55,14.1,Campo de la Guardia
Fuentespina,2016,6808587,Selección 2016,3.6,258,14.1,Ribera del Duero
Particular,2015,2338003,Garnacha Viñas Centenarias 2015,4.3,54,14.15,Cariñena
Oller del Mas,2018,1143677,Bernat Oller 2018,4.0,147,14.18,Pla de Bages
Dominio del Urogallo,2015,1473680,Pésico Tinto 2015,3.7,123,14.18,Asturias
Señorío de Nava,2014,1151148,Ribera del Duero Reserva 2014,3.6,47,14.19,Ribera del Duero
Remelluri,2018,6121551,Lindes de Remelluri Viñedos de San Vicente 2018,4.0,384,14.2,Rioja
Murua,2017,1814122,VS Rioja Tempranillo 2017,4.2,182,14.22,Rioja
Virgen de la Asuncion,2017,2816632,El Secreto de Maria 2017,4.0,137,14.24,Ribera del Duero
Franck Massard,2017,1277726,Bellesa Perfecta 2017,3.9,125,14.24,Priorato
Abadal,2017,5921222,Mandó 2017,3.9,71,14.24,Cataluña
Pago de Tharsys,2018,6548084,Argila Merlot 2018,4.2,37,14.25,Utiel-Requena
Finca de la Rica,2018,3209761,El Nómada 2018,4.0,68,14.25,Rioja
Abadal,2018,5921222,Mandó 2018,3.7,98,14.25,Cataluña
Martúe,2016,1618642,Especial Campo de la Guardia 2016,3.8,48,14.25,Campo de la Guardia
Las Moradas de San Martín,2017,1290072,Initio 2017,3.6,28,14.25,Madrid
Casa Castillo,2019,3154893,El Molar 2019,3.8,414,14.25,Jumilla
Mas d'en Blei,2015,2289972,Blei 2015,3.9,120,14.25,Priorato
Celler Aixalà Alcait,2019,2477058,Les Clivelles de Torroja 2019,4.1,60,14.28,Priorato
Viña Sastre,2018,2612988,Alma de Acos 2018,3.7,27,14.3,Ribera del Duero
Bodegas Monje,2018,4812231,Tradicional Tinto 2018,3.5,32,14.3,Tacoronte-Acentejo
Daterra Viticultores,2019,6280318,Camino de la Frontera Tinto 2019,3.9,54,14.35,Ribeira Sacra
Convento Oreja,2019,1409971,Crianza 2019,4.0,153,14.35,Ribera del Duero
Finca Río Negro,2016,1298070,Red Blend 2016,3.9,416,14.35,Castilla
Cal Batllet - Celler Ripoll Sans,2015,1372488,D'Iatra(Artai) Gratallops 2015,4.0,384,14.36,Priorato
Cal Batllet - Celler Ripoll Sans,2016,1372488,D'Iatra(Artai) Gratallops 2016,4.1,57,14.36,Priorato
Viña Bujanda,2014,1504857,Gran Reserva Rioja 2014,4.0,61,14.4,Rioja
Bodega Sommos,2018,3641081,Colección Merlot 2018,4.1,256,14.4,Somontano
Viña Mayor,2018,49564,Ribera del Duero Crianza 2018,3.7,95,14.4,Ribera del Duero
Bodegas Estéban Martín,2014,5827265,Niño Mimado Old Vines Garnacha 2014,4.0,35,14.4,Cariñena
Dehesa del Carrizal,2018,1211696,Syrah 2018,4.1,69,14.45,Dehesa del Carrizal
Attis,2018,2611733,Xión Cuvée Tinto 2018,3.5,29,14.45,Rías Baixas
Vinsnus,2019,4346880,SiurAlta Rouge 2019,3.8,39,14.45,Montsant
Bodega Sommos,2019,3641081,Colección Merlot 2019,4.1,26,14.45,Somontano
Tianna Negre,2018,1877847,Tianna Bocchoris Negre 2018,3.9,37,14.45,Binissalem-Mallorca
Las Moradas de San Martín,2015,1290072,Initio 2015,3.9,70,14.45,Madrid
Castillo Perelada,2018,99331,Monastrell - Syrah Finca Espolla 2018,4.2,76,14.45,Empordà
Bodegas Vallobera,2016,3542752,Finca Vallobera Rioja 2016,3.9,47,14.46,Rioja
Dehesa del Carrizal,2017,1201177,Cabernet Sauvignon 2017,4.1,94,14.48,Dehesa del Carrizal
Dehesa del Carrizal,2016,1211696,Syrah 2016,4.2,240,14.48,Dehesa del Carrizal
Bigardo,2015,3839570,Tinto 2015,3.6,103,14.5,Toro
Matarromera,2015,6143329,Granza Crianza 2015,4.1,186,14.5,Ribera del Duero
Marta Mate,2018,4965373,Viñas del lago 2018,3.9,99,14.5,Ribera del Duero
Bodegas Cosme Palacio,2017,4215343,Cosme Palacio Crianza Viñedos en Altitud 2017,3.9,460,14.5,Rioja
Estefanía,2015,4310932,Tilenus La Florida Bierzo 2015,3.8,268,14.5,Bierzo
Bodegas Clunia,2015,1196380,Tempranillo 2015,4.1,114,14.5,Castilla y León
Clos d'Agon,2017,2254128,Amic Red 2017,3.7,58,14.5,Cataluña
Ermita del Conde,2014,1173548,Tempranillo 2014,4.0,32,14.5,Castilla y León
Carlos Moro,2016,5367105,CM Tinto 2016,4.0,206,14.5,Rioja
Estefanía,2017,4310932,Tilenus La Florida Bierzo 2017,3.6,26,14.5,Bierzo
Estefanía,2017,4310932,Tilenus La Florida Bierzo 2017,3.6,26,14.5,Bierzo
Lavia,2016,1784470,Plus+ 2016,3.9,129,14.5,Bullas
Bodegas Vertijana,2017,1871807,3 Crianza Tinto 2017,3.9,68,14.5,Andalucía
Anayón,2016,1923912,Selección 2016,3.8,45,14.5,Cariñena
Michelini i Mufatto,2019,7583347,En El Camino Acercándonos Mencía 2019,4.0,47,14.5,Bierzo
Valdesil,2016,79482,Valderroa Carballo Mencia 2016,3.8,36,14.5,Valdeorras
Oriol Artigas,2019,8639681,El Rall Mas Pellisser 2019,3.9,206,14.5,Alella
San Alejandro,2019,6217152,Clos Baltasar 2019,3.7,31,14.5,Calatayud
Tentenublo,2019,2031969,Rioja 2019,3.6,63,14.5,Rioja
Bodega Iniesta,2012,3998090,Paolo Andrea Finca el Carril 2012,3.8,238,14.5,Manchuela
Artadi,2018,3185423,Tempranillo Vineyard Selection 2018,3.7,42,14.5,Vino de España
Beronia,2019,1568324,Rioja Tempranillo Elaboración Especial 2019,3.9,168,14.5,Rioja
MontRubí,2018,1480744,Durona Tinto 2018,3.5,43,14.5,Penedès
Carlos Moro,2017,5367105,CM Tinto 2017,4.2,91,14.5,Rioja
Prior de Pantón,2019,1575904,Finca Cuarta Mencía 2019,3.7,80,14.5,Ribeira Sacra
Bruma del Estrecho,2015,4915561,Parcela Particiones 2015,3.7,54,14.5,Jumilla
U MES U,2012,1730805,Dèfora Garnatxa - Samsó 2012,3.8,29,14.5,Penedès
Bigardo,2019,3839570,Tinto 2019,3.8,29,14.5,Toro
Tampesta,2015,1376522,Golán Prieto Picudo Tinto 2015,3.7,68,14.5,Tierra de León
Quinta de Quercus,2018,2244699,Single Vineyard Tinto 2018,4.0,50,14.5,La Mancha
Dominio de Atauta,2016,6345336,La Celestina Vendimia Seleccionada 2016,4.0,57,14.5,Ribera del Duero
Ostatu,2016,1844201,Selección Rioja 2016,4.1,193,14.5,Rioja Alavesa
Bodega Juan Carlos Sancha,2019,1931355,Peña el Gato Garnacha 2019,3.8,77,14.5,Rioja
Murua,2019,1814122,VS Rioja Tempranillo 2019,4.1,39,14.5,Rioja
Tentenublo,2018,3489598,Xérico 2018,3.7,210,14.5,Rioja
Bigardo,2018,3839570,Tinto 2018,4.0,359,14.5,Toro
Familia Torres,2018,3129085,Gran Coronas Reserva Cabernet Sauvignon 2018,3.8,498,14.54,Penedès
Bodegas Reyes,2018,6718126,Tamiz de Teófilo Reyes 2018,3.4,90,14.55,Ribera del Duero
Dehesa de Luna,2017,4561094,Graciano 2017,3.9,25,14.6,Castilla
San Alejandro,2017,6217152,Clos Baltasar 2017,3.9,139,14.6,Calatayud
Lan,2016,88835,Viña Lanciano Reserva 2016,4.0,172,14.6,Rioja
Viña al Lado de la Casa,2017,4115491,Detrás de la Casa Syrah 2017,4.0,124,14.6,Yecla
Dominio Romano,2018,1903116,Camino Romano 2018,3.8,197,14.6,Ribera del Duero
Celler del Roure,2019,2033578,Parotet 2019,3.6,194,14.63,Valencia
Puiggros,2014,1201118,Signes Vinyes Velles 2014,4.0,25,14.65,Cataluña
Mas d'en Gil,2018,1236664,Bellmunt Vi de Villa Negre 2018,3.9,210,14.65,Priorato
Tamaral,2018,1637474,Crianza 2018,4.0,110,14.65,Ribera del Duero
La Vinyeta,2017,2306088,Puntiapart 2017,4.0,208,14.67,Empordà
Viña Real,2016,2738318,Rioja Reserva 2016,3.7,458,14.7,Rioja
Finca Son Bordils,2011,2218455,Cabernet Sauvignon 2011,4.0,101,14.71,Mallorca
La Brecha,2016,8886938,Finca la Larga 2016,3.8,117,14.72,Ribera del Duero
Bodegas Ponce,2019,1295492,P.F Manchuela 2019,3.6,99,14.75,Manchuela
Solaguen,2014,9040422,Labastida Reserva 2014,3.4,27,14.75,Rioja
Trus,2018,1635707,Crianza 2018,3.8,67,14.75,Ribera del Duero
Solaguen,2015,9040422,Labastida Reserva 2015,3.6,25,14.75,Rioja
Guigo,2016,6279088,Tinto 2016,3.7,198,14.75,Priorato
Rafael Cambra,2018,1542578,Uno 2018,3.6,26,14.75,Valencia
Bodegas Piqueras,2018,9568319,Los Losares Monastrell 2018,3.9,106,14.75,Almansa
Partida Creus,2018,4967559,SM (Sumoll) 2018,3.8,86,14.76,Penedès
Josep Grau Viticultor,2019,3746666,Vespres 2019,3.8,101,14.8,Montsant
Josep Grau Viticultor,2019,3746666,Vespres 2019,3.8,101,14.8,Montsant
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Gallina de Piel,2017,6316420,Roca del Crit 2017,3.8,228,14.9,Empordà
Raices,2017,8755130,Graciano 2017,3.7,36,14.9,Navarra
Josep Grau Viticultor,2019,3746666,Vespres 2019,3.8,101,14.8,Montsant
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Gallina de Piel,2017,6316420,Roca del Crit 2017,3.8,228,14.9,Empordà
Raices,2017,8755130,Graciano 2017,3.7,36,14.9,Navarra
Josep Grau Viticultor,2019,3746666,Vespres 2019,3.8,101,14.8,Montsant
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Gallina de Piel,2017,6316420,Roca del Crit 2017,3.8,228,14.9,Empordà
Raices,2017,8755130,Graciano 2017,3.7,36,14.9,Navarra
Terra i Vins,2017,3897098,Brúixola Negre 2017,3.8,44,14.8,Priorato
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Fontedei,2015,4326099,Prado Negro Crianza 2015,3.7,56,14.9,Granada Sur-Oeste
Esteve I Gibert,2013,1819277,L'Antana 2013,3.8,76,14.9,Penedès
Terra i Vins,2017,3897098,Brúixola Negre 2017,3.8,44,14.8,Priorato
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Gallina de Piel,2017,6316420,Roca del Crit 2017,3.8,228,14.9,Empordà
Raices,2017,8755130,Graciano 2017,3.7,36,14.9,Navarra
Terra i Vins,2017,3897098,Brúixola Negre 2017,3.8,44,14.8,Priorato
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Fontedei,2015,4326099,Prado Negro Crianza 2015,3.7,56,14.9,Granada Sur-Oeste
Esteve I Gibert,2013,1819277,L'Antana 2013,3.8,76,14.9,Penedès
Terra i Vins,2017,3897098,Brúixola Negre 2017,3.8,44,14.8,Priorato
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Fontedei,2015,4326099,Prado Negro Crianza 2015,3.7,56,14.9,Granada Sur-Oeste
Esteve I Gibert,2013,1819277,L'Antana 2013,3.8,76,14.9,Penedès
Josep Grau Viticultor,2019,3746666,Vespres 2019,3.8,101,14.8,Montsant
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
Martin Berdugo,2015,3970111,Reserva 2015,3.9,47,14.9,Ribera del Duero
Bodega Akutain,2018,5049707,Crianza 2018,4.0,35,14.9,Rioja Alta
A Pie de Tierra,2018,7352001,Fuerza Bruta 2018,3.8,41,14.9,Madrid
Barahonda,2017,80157,Heredad Candela Monastrell 2017,4.0,455,14.9,Yecla
Pago de Los Capellanes,2020,16227,Joven Roble Tinto 2020,4.0,2195,14.9,Ribera del Duero
Las Moradas de San Martín,2013,1290072,Initio 2013,3.8,201,14.9,Madrid
Coca i Fitó,2018,4295688,Samsara Priorat 2018,4.0,30,14.9,Priorato
Breca,2019,1370945,Garnacha 2019,3.8,48,14.9,Calatayud
Fontedei,2015,4326099,Prado Negro Crianza 2015,3.7,56,14.9,Granada Sur-Oeste
Esteve I Gibert,2013,1819277,L'Antana 2013,3.8,76,14.9,Penedès
Terra i Vins,2017,3897098,Brúixola Negre 2017,3.8,44,14.8,Priorato
Bodegas Vallobera,2017,7850611,Graciano 2017,3.7,69,14.8,Rioja
Señorío de Libano,2016,99089,Reserva 2016,4.3,53,14.82,Rioja
Enate,2014,9057,Reserva Cabernet Sauvignon 2014,4.1,149,14.85,Somontano
Coca i Fitó,2017,2826296,Tolo do Xisto 2017,3.7,88,14.85,Ribeira Sacra
4 Kilos Vinícola,2018,98839,12 Volts 2018,3.8,804,14.85,Binissalem-Mallorca
Áster,2015,1188776,Crianza 2015,4.0,373,14.85,Ribera del Duero
Vinos Valtuille,2017,1449131,Pago de Valdoneje Viñas Viejas Mencia 2017,3.9,97,14.85,Bierzo
Bodegas Roda,2019,1176488,Sela Rioja 2019,3.9,301,14.85,Rioja
Marqués de Cáceres,2016,10247,Rioja Crianza 2016,3.7,8639,14.85,Rioja
Succès,2017,1686991,El Mentider 2017,3.9,35,14.87,Conca de Barberà
Abadal,2018,1179795,5 Merlot 2018,3.8,62,14.88,Pla de Bages
Casar de Burbia,2015,1638158,Hombros 2015,3.7,200,14.9,Bierzo
EGO,2018,4987019,Goru 38 Barrels 2018,4.0,35,14.9,Jumilla
Tianna Negre,2020,1788240,Ses Nines Selecció 07/9 2020,3.9,36,14.9,Binissalem-Mallorca
